wl (nm),n,k
529.521967849502,0.965457442895173,1.22848474638048
530.305966588625,0.964061776255116,1.23359540006205
531.089965327746,0.962679281274453,1.23866695030232
531.873964066869,0.961308835024313,1.24370046868283
532.657962805991,0.959949370245819,1.24869700194099
533.441961545111,0.958599872200268,1.25365757379383
534.225960284234,0.95725937582881,1.25858318651467
535.009959023356,0.955926963179169,1.26347482229993
535.793957762479,0.954601761063754,1.26833344445736
536.577956501601,0.953282938919464,1.27315999844083
537.361955240723,0.951969706844102,1.27795541275339
538.145953979846,0.950661313787875,1.28272059973659
538.929952718966,0.949357045882005,1.28745645626095
539.713951458088,0.94805622488859,1.29216386433104
540.49795019721,0.946758206758488,1.29684369161545
541.281948936332,0.945462380285284,1.30149679191187
542.065947675455,0.944168165845514,1.30612400555471
542.849946414577,0.942875014216095,1.31072615977276
543.6339451537,0.941582405461279,1.31530406900269
544.417943892822,0.940289847882367,1.31985853516381
545.201942631944,0.938996877024134,1.32439034789881
545.985941371066,0.937703054732861,1.32890028478404
546.769940110189,0.936407968260745,1.33338911151393
547.553938849309,0.935111229413359,1.33785758206134
548.337937588433,0.933812473735639,1.34230643881784
549.121936327554,0.932511359733543,1.34673641271563
549.905935066677,0.931207568128269,1.35114822333364
550.689933805798,0.929900801140467,1.35554257898958
551.47393254492,0.928590781801819,1.35992017681998
552.257931284043,0.927277253292177,1.36428170284938
553.041930023165,0.925959978300097,1.36862783205035
553.825928762287,0.924638738405113,1.37295922839558
554.609927501407,0.923313333480015,1.37727654490325
555.39392624053,0.921983581112076,1.38158042367638
556.177924979654,0.920649316041553,1.38587149593748
556.961923718775,0.919310389616535,1.39015038205908
557.745922457896,0.917966669262975,1.39441769159117
558.529921197019,0.916618037969072,1.39867402328583
559.31391993614,0.915264393782939,1.40291996512014
560.097918675263,0.913905649323011,1.40715609431762
560.881917414384,0.912541731300376,1.41138297736872
561.665916153506,0.911172580052248,1.41560117005125
562.44991489263,0.909798149086314,1.41981121745043
563.233913631752,0.90841840463517,1.42401365397963
564.017912370872,0.90703332522032,1.42820900340203
564.801911109996,0.905642901225776,1.43239777885291
565.585909849116,0.904247134480143,1.4365804828638
566.36990858824,0.902846037847529,1.44075760738796
567.153907327361,0.901439634826433,1.44492963382798
567.937906066485,0.900027959156686,1.44909703306531
568.721904805605,0.898611054434102,1.4532602654919
569.505903544729,0.897188973732314,1.45741978104482
570.28990228385,0.895761779232101,1.46157601924278
571.073901022973,0.8943295418576,1.46572940922585
571.857899762094,0.89289234091942,1.46988036979779
572.641898501217,0.891450263764497,1.47402930947126
573.425897240338,0.890003405432449,1.47817662651625
574.209895979459,0.888551868318552,1.48232270901121
574.993894718583,0.887095761842944,1.48646793489756
575.777893457705,0.885635202126185,1.49061267203722
576.561892196826,0.884170311670906,1.49475727827341
577.345890935949,0.882701219049684,1.49890210149458
578.12988967507,0.881228058598979,1.50304747970136
578.913888414193,0.879750970118936,1.50719374107704
579.697887153315,0.878270098579274,1.51134120406099
580.481885892438,0.876785593831004,1.51549017742528
581.265884631558,0.875297610324078,1.51964096035439
582.049883370681,0.873806306830723,1.52379384252829
582.833882109804,0.8723118461749,1.52794910420785
583.617880848924,0.870814394967104,1.53210701632422
584.401879588046,0.869314123345279,1.53626784057033
585.18587832717,0.867811204721309,1.5404318294956
585.969877066291,0.866305815533195,1.5445992266035
586.753875805414,0.864798135003038,1.54877026645163
587.537874544535,0.863288344900567,1.5529451747546
588.321873283658,0.861776629312425,1.55712416848942
589.10587202278,0.860263174417039,1.56130745600329
589.889870761903,0.858748168265062,1.56549523712401
590.673869501024,0.857231800565554,1.5696877032723
591.457868240147,0.855714262477564,1.57388503757669
592.241866979268,0.854195746407473,1.5780874149901
593.02586571839,0.852676445811601,1.58229500240893
593.809864457512,0.85115655500461,1.58650795879346
594.593863196633,0.849636268973226,1.59072643529031
595.377861935757,0.848115783195341,1.59495057535681
596.16186067488,0.846595293464835,1.5991805148862
596.945859414,0.845074995721457,1.6034163823351
